SEQ_NM,WEEKS,DAYS,FMLE_CURNT_CNT,SPAWN_RT,AVRG_SPAWN_WT,CNT_PER_FEED_QY,AVRG_WGH,CNT_PER_BEV_QY,BEV_FODR_RATE,TOP_TP,LWET_TP,TOP_HMDT,LWET_HMDT
477,10,6,102091,0,0,82.2,0,103,1.26,20,24,0,0
478,10,7,102084,0,0,73.8,0,79,1.08,22.5,27.1,0,0
479,11,1,102081,0,0,57.6,0,98,1.71,22,26,0,92
480,11,2,102077,0,0,60.6,0,121,2.12,22,26,62,94
481,11,3,102069,0,0,60,0,93,1.56,22.8,25.3,66,91
482,11,4,102054,0,0,62.8,0,99,1.59,22,25,78,94
483,11,5,102049,0,0,65.6,0,100,1.53,21,26,48,99
484,11,6,102042,0,0,66,0,100,1.53,21,26,48,99
485,11,7,102037,0,0,64.7,0,100,1.56,20,24,43,77
486,12,1,102029,0,0,64.2,0,91,1.42,21,25,40,77
487,12,2,102024,0,0,63.7,965,119,1.88,21,26,51,70
488,12,3,102024,0,0,63.5,0,111,1.76,20.9,26.2,45,72
489,12,4,102019,0,0,70.3,0,125,1.79,21,25.4,57,64
490,12,5,102017,0,0,69.7,0,104,1.5,21,27,44,75
491,12,6,102014,0,0,68.7,0,101,1.48,21,25,44,81
492,12,7,102010,0,0,74.1,0,102,1.38,20,24,68,73
493,13,1,102008,0,0,75.2,0,104,1.39,20,24,51,76
494,13,2,102005,0,0,73.4,1151,129,1.77,21,25,46,77
495,13,3,102004,0,0,76.3,0,102,1.34,20,27,49,76
496,13,4,101999,0,0,71.3,0,99,1.39,22,24,61,82
497,13,5,101991,0,0,72.3,0,99,1.37,22,25,65,85
498,13,6,101990,0,0,77.9,0,106,1.37,21,24,50,85
499,13,7,101987,0,0,79,0,108,1.37,20.2,24.5,39,71
500,14,1,101984,0,0,78.6,0,145,1.85,20,24,49,72
501,14,2,101983,0,0,78.2,1266,105,1.35,21,23,49,72
502,14,3,101979,0,0,78.8,0,110,1.41,19,22,45,69
503,14,4,101976,0,0,80.6,0,106,1.33,19,23,36,63
504,14,5,101970,0,0,78,0,110,1.42,19.9,23.6,29,68
505,14,6,101962,0,0,75.1,0,107,1.43,19,23,49,69
506,14,7,101961,0,0,80.5,1341,109,1.36,20,25,59,74
507,15,1,101957,0,0,79.3,0,103,1.3,20,24,50,75
508,15,2,101956,0,0,75.5,0,110,1.46,20,23,39,67
509,15,3,101955,0,0,78.7,0,117,1.49,19,25,55,68
510,15,4,101945,0,0,74.6,0,99,1.33,20,23,43,69
511,15,5,101944,0,0,61.3,0,96,1.58,19,26,41,70
512,15,6,101943,0,0,68.3,0,117,1.72,20,24,44,64
513,15,7,101942,0,0,72.3,1397,100,1.4,20,24,45,67
514,16,1,101942,0,0,75.7,0,96,1.28,20,24,55,69
515,16,2,101937,0,0,78.3,0,94,1.2,20,25,50,67
516,16,3,101935,0,0,77.5,0,93,1.2,19,24,36,68
517,16,4,101934,0,0,77.3,0,92,1.19,20,23,58,73
518,16,5,101932,0,0,77.6,0,97,1.25,19,24,46,60
519,16,6,101929,0,0,76.2,0,94,1.24,20,23,55,72
520,16,7,101928,0,0,77.1,1481,90,1.18,20,23,53,69
521,17,1,101926,0,0,76.3,0,91,1.2,20,23,43,66
522,17,2,101919,0,0,75.2,0,93,1.25,21,23,43,58
523,17,3,101917,0,0,76.2,0,96,1.26,21.3,23,45,64
524,17,4,101917,0,0,90.1,0,91,1.01,21,26,35,65
525,17,5,101914,0,0,53.8,0,87,1.62,21,24,49,65
526,17,6,101912,0,0,70.4,0,89,1.28,21,23,50,66
527,17,7,101910,0,0,74.7,1550,87,1.18,20,23,58,70
528,18,1,101907,0,0,73.1,0,88,1.21,20,23,57,77
529,18,2,101901,0,0,83.1,0,90,1.09,20,23,62,73
530,18,3,101895,0,0,78.8,0,91,1.16,20,22,70,83
531,18,4,101891,0,0,75.3,0,95,1.27,20,23,53,76
532,18,5,101890,0,0,78.5,0,94,1.2,20,22,58,69
533,18,6,101887,0,0,74.4,0,95,1.28,20,21,59,75
534,18,7,101885,0,0,74.7,1591,96,1.3,20,21,53,67
535,19,1,101883,0,0,71.9,0,97,1.36,20,23,42,75
536,19,2,101878,0,0,73.9,0,95,1.29,20,22,56,68
537,19,3,101872,0,0,81,0,160,1.98,19,21,51,71
538,19,4,101871,0,0,81.5,0,109,1.34,20,22,57,75
539,19,5,101860,0,0,88.9,0,90,1.02,20,21,54,74
540,19,6,101852,0,0,71.4,0,114,1.61,17,21,59,75
541,19,7,101846,0,0,75.9,1659,114,1.51,20,21,60,77
542,20,1,101838,0,0,81.2,0,120,1.49,20,23,39,66
543,20,2,101833,2.86,0,84.4,0,120,1.43,20,21,49,76
544,20,3,101820,4.06,48.6,86.3,0,125,1.45,20,22,56,77
545,20,4,101807,5.86,0,101.7,0,124,1.22,19,22,37,76
546,20,5,101797,8.12,0,84.6,0,125,1.49,21,22,44,75
547,20,6,101785,11.8,0,86.5,0,134,1.55,21,22,61,78
548,20,7,101764,16.05,49.2,88.5,1756,138,1.57,20,21,63,69
549,21,1,101746,20.86,0,87.8,0,142,1.62,20,24,50,81
550,21,2,101728,25.63,48.7,91.2,0,143,1.58,18,21,48,70
551,21,3,101695,30.76,49.1,88.7,0,149,1.68,19.6,21.3,54,75
552,21,4,101665,36.79,49,89,0,146,1.64,20,22,54,75
553,21,5,101637,41.79,49.8,89.7,0,153,1.71,20,21,52,72
554,21,6,101609,48.69,50.1,89.3,0,160,1.79,20,22,56,74
555,21,7,101582,54.7,50.4,99.7,1811,159,1.6,20,22,59,82
556,22,1,101549,60.88,51,96,0,162,1.69,20,23,48,84
557,22,2,101525,65.31,51.1,98.1,0,160,1.64,19,21,46,73
558,22,3,101499,71.5,51.3,99.6,0,166,1.67,16,21,51,79
559,22,4,101471,75.34,51.5,117.6,0,168,1.43,14,21,37,80
560,22,5,101442,78.81,51.8,105.2,0,169,1.61,18,21,49,80
561,22,6,101413,81.57,52.2,95.1,0,171,1.8,18,20,56,79
562,22,7,101389,84.71,52.3,101.4,1851,170,1.68,17,20,57,79
563,23,1,101362,86.16,52.3,107.2,0,181,1.69,19,22,38,77
564,23,2,101335,87.62,52.9,109.4,0,179,1.64,19,20,50,79
565,23,3,101311,89.45,53.3,107,0,184,1.72,18,20,56,81
566,23,4,101290,90.31,53.6,105.9,0,183,1.73,18.7,20.6,45,80
567,23,5,101265,91.36,53.7,112.3,0,187,1.67,18,20,55,79
568,23,6,101239,91.45,54.1,109.6,0,186,1.7,19,20,57,79
569,23,7,101222,92.63,54,111.5,1899,188,1.69,19,20,55,80
570,24,1,101196,92.75,54.2,113.5,0,191,1.68,19,21,43,80
571,24,2,101177,93.18,54.6,110.4,0,200,1.82,19,21,55,77
572,24,3,101155,93.39,55,113.5,0,192,1.7,19,21,55,77
573,24,4,101144,92.64,55.3,114.9,0,195,1.7,19,21,45,78
574,24,5,101115,93.85,55.4,118,0,195,1.66,19,21,52,76
575,24,6,101084,94.12,55.4,115.9,0,194,1.67,19,20,54,76
576,24,7,101069,93.83,55.8,115,1923,193,1.68,19,20,57,76
577,25,1,101050,93.05,55.6,116.2,0,195,1.69,17,20,48,81
578,25,2,101033,93.75,56.1,117.6,0,197,1.68,17,20,53,74
579,25,3,101023,93.39,56,119.1,0,196,1.65,16,21,53,75
580,25,4,101012,93.93,56.2,118.7,0,196,1.66,16,20,48,78
581,25,5,101002,93.89,56.5,120.1,0,195,1.63,18,21,51,73
582,25,6,100988,94.15,56.6,120.6,0,194,1.61,18,20,61,76
583,25,7,100977,94,56.7,122.5,1947,192,1.57,19,20,61,80
584,26,1,100964,94.56,56.9,117.6,0,200,1.71,19,20,47,82
585,26,2,100955,94.25,57,121.7,0,200,1.64,19,20,57,75
586,26,3,100942,94.82,57.1,122.1,0,195,1.6,18,20,56,72
587,26,4,100934,95,57.1,122.2,0,193,1.58,19,20,48,81
588,26,5,100931,95,57.2,120.3,0,195,1.62,19,20,55,77
589,26,6,100921,95.33,57.6,120.2,0,192,1.6,19,20,58,80
590,26,7,100913,95.14,57.6,119.8,1982,194,1.62,19,20,61,80
591,27,1,100908,95.21,57.8,120.8,0,194,1.61,19,21,39,81
592,27,2,100902,95.27,58,119.8,0,192,1.61,19,20,50,75
593,27,3,100894,95.27,58.2,119.1,0,189,1.59,19,20,56,78
594,27,4,100889,95.27,58.2,120.3,0,194,1.62,19.4,21.1,48,78
595,27,5,100886,95.35,58.3,119.5,0,193,1.62,19,20,54,75
596,27,6,100881,95.14,58.4,119.7,0,193,1.62,19,20,56,80
597,27,7,100877,95.34,58.5,119.4,2020,192,1.61,19,20,62,80
598,28,1,100871,95.09,58.5,116.2,0,190,1.64,18,20,48,74
599,28,2,100862,95.05,58.6,115.2,0,187,1.63,19,20,52,74
600,28,3,100859,95.12,58.6,117.2,0,188,1.61,19,20,51,75
601,28,4,100855,95.16,58.6,117.1,0,189,1.62,19,20,44,75
602,28,5,100847,95.34,58.7,113.9,0,188,1.65,19,20,53,72
603,28,6,100840,95.24,58.8,115.6,0,187,1.62,19,22,51,73
604,28,7,100837,95.08,58.8,117.2,2023,187,1.6,19,20,58,75
605,29,1,100829,95.29,58.8,117.6,0,194,1.65,19,21,42,77
606,29,2,100824,95.05,58.9,116.6,0,185,1.59,19,20,47,71
607,29,3,100819,95.2,58.9,118.9,0,186,1.57,19,20,49,75
608,29,4,100813,95.31,59.1,120.5,0,188,1.57,19,20,38,76
609,29,5,100809,95.32,59,121.9,0,187,1.54,19,20,43,74
610,29,6,100798,95.31,59.1,119.2,0,186,1.56,19,20,58,74
611,29,7,100796,95.21,59.2,121.8,2055,184,1.52,19,20,50,73
612,30,1,100796,95.26,59.4,120.9,0,185,1.53,19,20,40,73
613,30,2,100792,95.21,59.5,121.3,0,185,1.53,20,21,52,73
614,30,3,100787,95.29,59.5,120.8,0,185,1.54,19,21,50,73
615,30,4,100779,95.15,59.4,120.9,0,185,1.54,19,20,44,73
616,30,5,100774,95.29,59.7,121.8,0,186,1.53,20,21,55,70
617,30,6,100772,95.23,59.7,121.4,0,188,1.55,20,21,60,78
618,30,7,100770,95.11,59.7,121.1,2057,188,1.55,19,21,39,77
619,31,1,100769,95.36,59.8,119.9,0,185,1.55,19,21,46,71
620,31,2,100768,95.34,59.8,122,0,188,1.54,19,21,55,72
621,31,3,100766,95.1,59.8,121.4,0,188,1.56,19,20,53,74
622,31,4,100759,95.09,60,120.7,0,187,1.56,18,20,41,74
623,31,5,100756,95.21,60,122.1,0,185,1.52,19,21,48,72
624,31,6,100751,95.21,60,120.4,0,185,1.54,19,20,54,73
625,31,7,100749,95.13,60,122.7,2034,184,1.5,20,20,54,73
626,32,1,100743,95.12,60,123.2,0,184,1.5,19,20,43,76
627,32,2,100736,95.37,60,123.7,0,186,1.51,19,20,48,70
628,32,3,100728,95.16,60,124.1,0,187,1.51,19,20,51,72
629,32,4,100726,95.33,60.1,123.6,0,188,1.52,19,21,49,71
630,32,5,100724,95.1,60.1,124.3,0,188,1.52,19,21,51,73
631,32,6,100719,95.17,60.2,123.3,0,187,1.52,20,21,55,75
632,32,7,100713,95.27,60.3,121.2,2068,185,1.53,20,21,55,75
633,33,1,100711,95.22,60.3,123.6,0,186,1.51,20,21,54,74
634,33,2,100707,95.28,60.3,121.5,0,188,1.55,20,21,54,74
635,33,3,100701,95.35,60.4,121.4,0,196,1.62,20,21,58,75
636,33,4,100698,95.21,60.4,121.6,0,189,1.56,20,21,49,76
637,33,5,100692,95.23,60.5,122.7,0,193,1.57,20,22,42,76
638,33,6,100690,94.9,60.4,121.3,0,192,1.59,20,21,49,76
639,33,7,100685,95.48,60.4,122.2,2114,191,1.57,20,21,58,76
640,34,1,100680,95.01,60.5,121.9,0,190,1.56,20,22,41,76
641,34,2,100676,95.25,60.6,122.5,0,193,1.58,20,21,47,70
642,34,3,100670,95.26,60.6,120.6,0,190,1.58,20,21,50,74
643,34,4,100664,95.07,60.6,121,0,192,1.59,20,22,42,74
644,34,5,100660,95.06,60.6,118.5,0,190,1.61,20,22,44,71
645,34,6,100655,94.76,60.6,120.2,0,191,1.59,20,22,42,71
646,34,7,100652,95.06,60.6,123.1,2118,190,1.55,20,21,50,75
647,35,1,100646,94.92,60.6,121.2,0,193,1.6,20,22,47,76
648,35,2,100642,94.87,60.6,121,0,193,1.6,20,22,55,76
649,35,3,100628,95.12,60.6,123.4,0,190,1.54,20,21,53,76
650,35,4,100623,94.56,60.6,121.8,0,193,1.59,20,22,37,74
651,35,5,100618,94.72,60.6,120.4,0,192,1.6,20,22,37,68
652,35,6,100615,94.78,60.7,121.4,0,197,1.62,20,22,37,69
653,35,7,100610,94.74,60.6,117.3,2126,192,1.64,20,21,56,76
654,36,1,100607,94.57,60.6,119.5,0,191,1.6,20,22,44,76
655,36,2,100572,94.23,60.5,119.2,0,198,1.66,20,21,44,68
656,36,3,100567,94.23,60.5,119.6,0,198,1.66,20,21,48,71
657,36,4,100562,94.4,60.5,120,0,202,1.68,20,22,38,73
658,36,5,100559,94.26,60.5,122.1,0,197,1.61,20,21,53,72
659,36,6,100549,94,60.5,123.5,0,194,1.57,20,21,49,73
660,36,7,100541,94.13,60.4,121.7,2140,192,1.58,20,22,43,73
661,37,1,100533,94.06,60.6,122.2,0,195,1.6,20,23,31,71
662,37,2,100526,93.84,60.5,123,0,189,1.54,20,23,51,76
663,37,3,100521,94.06,60.6,126,0,188,1.5,19,22,62,78
664,37,4,100517,93.66,60.6,123.1,0,191,1.56,19,21,40,73
665,37,5,100514,93.68,60.6,121,0,190,1.57,19,21,48,66
666,37,6,100512,93.71,60.6,123.1,0,191,1.55,19,21,50,71
667,37,7,100507,93.6,60.7,123.6,2109,197,1.59,20,22,53,72
668,38,1,100501,93.51,60.7,121.8,0,195,1.6,20,23,41,71
669,38,2,100495,93.56,60.8,125,0,201,1.62,20,23,49,73
670,38,3,100490,93.81,60.6,123.2,0,193,1.57,20,22,46,74
671,38,4,100484,93.29,60.7,124.2,0,199,1.6,20,23,34,69
672,38,5,100475,94.06,60.7,122,0,197,1.62,20,21,53,73
673,38,6,100473,93.49,60.7,121.9,0,196,1.61,20,21,49,68
674,38,7,100469,93.42,60.8,118.4,2157,191,1.57,21,22,44,69
675,39,1,100465,93.47,60.8,117.3,0,191,1.55,20,22,39,70
676,39,2,100453,93.37,60.8,114,0,193,1.6,20,22,41,69
677,39,3,100449,93.34,60.9,117.9,0,198,1.62,20,23,42,70
678,39,4,100447,93.42,61,114.1,0,193,1.6,21,23,39,68
679,39,5,100444,93.36,60.9,118.6,0,205,1.65,20,23,40,67
680,39,6,100434,93.46,60.9,117.5,0,192,1.58,21,24,40,61
681,39,7,100427,93.44,60.8,120.4,2146,193,1.61,21,23,41,66
682,40,1,100424,93.42,60.8,120.1,0,194,1.6,21,24,33,69
683,40,2,100419,93.26,60.9,120.2,0,190,1.57,21,22,56,73
684,40,3,100416,93,61,121,0,189,1.57,20,23,56,73
685,40,4,100413,92.7,60.9,120,0,195,1.58,20,24,40,74
686,40,5,100410,93.02,61,120.3,0,196,1.6,21,24,38,68
687,40,6,100407,93.18,61.1,119.1,0,189,1.59,21,22,51,68
688,40,7,100402,92.89,61.1,121.8,2130,215,1.77,21,26,40,69
689,41,1,100396,92.89,61,122,0,217,1.78,21,27,31,69
690,41,2,100389,93.16,61.1,115.2,0,210,1.82,22,26,37,70
691,41,3,100373,93.24,61.2,116.7,0,219,1.89,22,24,58,77
692,41,4,100370,92.66,61.1,116.9,0,199,1.7,22,26,47,76
693,41,5,100370,92.86,61.1,115.7,0,196,1.7,22,25,54,74
694,41,6,100367,93.07,61.1,115.5,0,196,1.7,22,25,56,75
695,41,7,100358,92.46,61.2,119.8,2106,228,1.91,22,28,37,76
696,42,1,100351,92.67,61,120.4,0,207,1.72,22,27,45,75
697,42,2,100345,93.08,61.1,116.8,0,197,1.69,22,26,63,79
698,42,3,100339,92.76,61.1,117.3,0,190,1.62,22,24,62,82
699,42,4,100333,92.3,61,117.4,0,190,1.62,21,23,52,74
700,42,5,100326,92.33,61,118.5,0,193,1.63,20,24,51,68
701,42,6,100322,92.34,61.1,118.8,0,191,1.62,21,24,49,70
702,42,7,100316,92.22,61.1,117.5,2139,196,1.63,21,24,53,71
703,43,1,100303,91.89,61.3,119.3,0,204,1.72,22,26,49,72
704,43,2,100297,92.08,61.2,118.7,0,212,1.79,22,25,57,68
705,43,3,100290,91.88,61.2,116.7,0,198,1.7,22,26,40,68
706,43,4,100278,91.85,61.1,115.7,0,202,1.75,21,28,34,67
707,43,5,100269,92.23,60.9,114,0,200,1.76,22,27,43,70
708,43,6,100264,91.83,61,115.7,0,207,1.79,22,27,35,72
709,43,7,100260,92.52,61,114.7,2143,201,1.75,22,24,32,66
710,44,1,100258,91.53,61.1,114.7,0,219,1.86,20,25,30,68
711,44,2,100254,91.58,61,116.3,0,206,1.78,21,26,48,71
712,44,3,100248,91.39,61,115.9,0,203,1.76,22,25,36,71
713,44,4,100245,90.95,61.1,115.5,0,208,1.8,21,27,43,72
714,44,5,100239,91.08,61.1,114.9,0,234,1.99,22,26,43,71
715,44,6,100233,90.49,61.4,108.5,0,331,3.06,22,28,36,77
716,44,7,100206,86.93,61.1,93.9,2220,344,3.67,21,26,48,87
717,45,1,100193,87.35,60.3,100.7,0,302,3,21,26,51,91
718,45,2,100184,88.78,59.7,112.2,0,227,2.03,21,27,55,88
719,45,3,100170,88.05,59.9,116.6,0,219,1.88,22,29,45,83
720,45,4,100164,89.16,60.3,114.9,0,229,2,23,29,48,79
721,45,5,100160,90.28,60.6,113.5,0,205,1.81,23,26,55,72
722,45,6,100154,91.08,60.6,112.9,0,227,2.02,23,26,71,96
723,45,7,100149,91.25,60.8,113.7,2145,193,1.7,21,24,52,97
724,46,1,100142,91.49,61.2,116.6,0,204,1.75,21,26,42,78
725,46,2,100135,91.39,61.3,115.3,0,204,1.77,21,28,37,75
726,46,3,100126,91.36,61.6,117.3,0,216,1.84,21,29,37,77
727,46,4,100121,90.68,61.5,117.6,0,224,1.91,22,32,46,82
728,46,5,100091,90.59,61.2,112.6,0,207,1.84,23,29,39,79
729,46,6,100081,89.15,61.1,116,0,214,1.85,23,30,38,78
730,46,7,100066,90.12,60.9,109.2,2157,190,1.75,22,25,60,86
731,47,1,100048,88.37,60.8,113.3,0,196,1.74,22,25,35,72
732,47,2,100036,89.73,60.7,115.9,0,202,1.75,22,27,38,71
733,47,3,100027,89.24,60.8,118.5,0,198,1.68,22,27,49,73
734,47,4,100020,90.03,60.9,117,0,197,1.69,22,25,44,73
735,47,5,100012,89.51,61.1,115.3,0,196,1.7,22,25,57,76
736,47,6,100003,89.32,60.9,114.1,0,201,1.76,22,27,33,75
737,47,7,100000,89.61,60.9,118.3,2165,216,1.83,22,29,42,76
738,48,1,99995,89.89,60.8,103.7,0,205,1.98,23,29,40,84
739,48,2,99993,89.13,61,122.1,0,196,1.61,23,26,68,88
740,48,3,99988,89.92,61,115,0,204,1.78,23,27,66,93
741,48,4,99986,88.6,61.1,116.6,0,194,1.67,23,26,62,92
742,48,5,99977,88.99,61.2,117.1,0,198,1.69,23,28,54,84
743,48,6,99975,89.07,61.3,114.1,0,195,1.71,23,27,67,85
744,48,7,99973,89.65,61.2,115.8,2170,191,1.66,23,25,62,87
745,49,1,99968,87.72,61.3,115.5,0,216,1.85,23,26,50,78
746,49,2,99955,89.18,61.2,111.4,0,198,1.78,23,26,60,83
747,49,3,99953,88.55,61.3,114.4,0,207,1.81,23,28,53,83
748,49,4,99950,89.01,61.3,116.6,0,215,1.85,23,28,55,83
749,49,5,99945,88.98,61.3,114.1,0,196,1.72,23,26,70,84
750,49,6,99926,88.56,61.1,115.5,0,197,1.71,23,28,56,84
751,49,7,99919,88.38,61,116.7,2171,212,1.82,23,27,62,87
752,50,1,99915,87.88,61.1,115.2,0,197,1.72,23,27,65,90
753,50,2,99911,88.18,61,116.7,0,193,1.66,23,27,66,88
754,50,3,99906,87.94,61.1,116.4,0,194,1.67,23,28,65,99
755,50,4,99898,87.86,61.1,115.2,0,198,1.72,23,27,69,99
756,50,5,99890,87.54,61.1,115.1,0,207,1.8,23,30,49,95
757,50,6,99887,87.44,60.9,115.1,0,224,1.95,23,30,47,87
758,50,7,99881,87.98,61,113.5,2205,202,1.78,23,29,53,85
759,51,1,99872,87.12,60.9,114.5,0,209,1.83,23,30,52,94
760,51,2,99866,88.14,60.9,113.1,0,198,1.75,22,28,60,99
761,51,3,99859,87.36,61.1,115.5,0,199,1.72,23,29,78,99
762,51,4,99855,86.91,61.1,113.1,0,195,1.73,24,29,76,99
763,51,5,99852,87.46,61,112.5,0,192,1.72,23,27,86,99
764,51,6,99845,86.95,61.1,116,0,211,1.82,22,28,87,99
765,51,7,99839,87.07,61.1,114.4,2230,203,1.78,22,28,87,99
766,52,1,99828,86.04,61.3,117.5,0,199,1.7,22,29,87,99
767,52,2,99815,87.41,61.1,118.9,0,196,1.65,22,28,57,77
768,52,3,99808,87.34,61.2,115.9,0,190,1.64,22,28,49,77
769,52,4,99806,89.58,61.2,113.9,0,204,1.8,22,30,42,77
770,52,5,99795,86.3,60.8,114.2,0,211,1.85,22,32,40,71
771,52,6,99780,87.4,60.8,110.8,0,214,1.94,23,30,42,56
772,52,7,99763,86.57,60.9,108.7,2211,206,1.9,23,30,42,56
773,53,1,99757,86.73,60.6,114.4,0,205,1.79,21,31,38,62
774,53,2,99731,87.26,60.6,110.9,0,184,1.66,21,28,49,77
775,53,3,99720,87.64,60.9,103.2,0,180,1.75,21,26,66,79
776,53,4,99713,86.27,60.9,114,0,193,1.7,22,28,56,74
777,53,5,99701,87.28,60.9,112.8,0,186,1.66,23,28,59,79
778,53,6,99697,67.61,61.4,115.8,0,216,1.87,22,30,51,80
779,53,7,99694,89.87,61,112.4,2213,184,1.64,24,28,64,81
780,54,1,99689,85.75,61,111.4,0,195,1.88,23,30,56,79
781,54,2,99674,84.82,60.8,111.5,0,223,2,23,30,59,80
782,54,3,99670,88.38,60.6,111.4,0,212,1.91,24,30,59,77
783,54,4,99662,86.24,60.5,112.7,0,222,1.98,24,32,60,77
784,54,5,99588,84.29,60.6,104.2,0,216,2.08,27,31,62,77
785,54,6,99564,85.78,60.7,104.4,0,198,1.9,25,29,69,84
786,54,7,99541,86.42,60.7,110.9,2216,233,2.1,25,31,66,83
787,55,1,99534,85.37,60.7,108,0,222,2.06,25,31,69,83
788,55,2,99518,84.09,60.6,108.4,0,206,1.9,26,29,72,83
789,55,3,99500,86.42,60.6,104.7,0,198,1.89,27,28,80,84
790,55,4,99496,82.94,60.7,107.4,0,195,1.82,27,28,76,84
791,55,5,99486,84.8,60.6,111.9,0,205,1.84,26,32,71,84
792,55,6,99461,85.2,60.5,104.2,0,197,1.9,27,29,70,83
793,55,7,99451,86.32,60.5,110,2216,208,1.89,26,31,67,81
794,56,1,99447,82.84,60.4,103,0,212,2.07,27,32,69,78
795,56,2,99366,89.99,60.2,100.4,0,203,2.03,27,31,73,81
796,56,3,99316,81.68,60.3,104.2,0,209,2.01,26,32,68,83
797,56,4,99295,83.38,60.4,104.5,0,207,1.99,25,32,67,84
798,56,5,99270,85.53,60.2,100.6,0,206,2.05,25,34,62,84
799,56,6,98995,85.72,60,103.2,0,237,2.3,25,32,64,82
800,56,7,98915,82.94,59.9,96.8,2205,229,2.37,26,34.4,65,84
801,57,1,97804,77.53,59.7,93.1,0,224,2.41,27,31,62,82
802,57,2,97644,84.81,59.7,98.2,0,218,2.22,27.2,31.1,64,81
803,57,3,97584,79.35,59.8,102.1,0,205,2.01,26,30,72,82
804,57,4,97544,81.94,59.7,104.9,0,217,2.07,26,31,72,81
805,57,5,97513,82.89,59.7,102.4,0,226,2.21,26.7,31.9,64,81
806,57,6,97484,84.53,59.7,101.1,0,218,2.17,27,30,64,76
807,57,7,97468,76.91,60,98.4,2206,204,2.08,27,31,73,81
808,58,1,97445,80.34,60,98.8,0,210,2.13,27,32,71,82
809,58,2,97423,87.15,59.9,98.9,0,210,2.12,27,32,69,83
810,58,3,97404,80.66,59.6,95.4,0,191,2.01,25,29,68,82
811,58,4,97379,82.82,60,104.6,0,203,1.95,25,29,71,82
812,58,5,97367,83.24,60,106.5,0,205,1.93,23,29,71,80
813,58,6,97350,83.67,60.2,108.1,0,190,1.77,22,27,60,81
814,58,7,97340,85.08,60.4,110.7,2201,219,1.98,22,28,69,80
815,59,1,97332,82.43,60.5,112.2,0,206,1.84,23,29,68,81
816,59,2,97325,85.26,60.5,109,0,198,1.82,24,29,64,77
817,59,3,97314,84.73,60.5,107.5,0,190,1.77,25,28,68,79
818,59,4,97305,84.67,60.5,109,0,185,1.7,24,27,59,79
819,59,5,97297,81.87,60.5,109.8,0,191,1.74,22,27,63,76
820,59,6,97286,85.24,60.5,109.5,0,194,1.78,22,29,53,77
821,59,7,97277,96.57,60.5,114.3,2215,192,1.68,23,27,67,78
822,60,1,97270,73.45,60.7,109.7,0,195,1.78,24,27,69,70
823,60,2,97259,90.06,60.6,111.9,0,189,1.69,25,27,72,80
824,60,3,97249,77.92,60.6,109.7,0,189,1.73,23,27,62,79
825,60,4,97241,90.41,60.5,114.9,0,190,1.66,22,27,53,76
826,60,5,97228,81.3,60.6,111.9,0,191,1.71,22,27,59,75
827,60,6,97216,83.98,60.6,114.6,0,206,1.8,23,27,57,77
828,60,7,97208,85.46,60.5,124,2215,211,1.7,23,27,57,78
829,61,1,97197,86.32,60.6,128.8,0,189,1.48,23,27,63,75
830,61,2,97184,85.06,60.7,128,0,188,1.47,24,28,69,80
831,61,3,97174,86.54,60.7,113.8,0,185,1.63,24,28,72,81
832,61,4,97169,84.47,60.5,113.5,0,220,1.94,24,30,72,81
833,61,5,97152,84.61,60.5,113.6,0,197,1.74,25,30,62,77
834,61,6,97145,85.45,60.5,122.3,0,202,1.66,25,28,71,79
835,61,7,97139,77.89,60.8,117.8,0,134,1.15,25,28,69,82
836,62,1,97125,112.1,60,129.9,0,46,0.36,25,30,67,81
837,10,5,0,0,0,0,0,0,0,0,0,0,0
838,10,6,0,0,0,0,0,0,0,0,0,0,0
839,10,7,0,0,0,0,0,0,0,0,0,0,0
840,11,1,55916,0,0,130.9,0,31,0.24,5,18,50,82
841,11,2,107200,0,0,20.1,0,96,4.8,14,22,52,79
842,11,3,107191,0,0,85,0,117,1.39,19,21,54,75
843,11,4,107179,0,0,69.9,0,117,1.68,20,22,57,75
844,11,5,107167,0,0,63.5,0,98,1.55,20,22,57,73
845,11,6,107156,0,0,70.2,0,110,1.57,20,22,55,71
846,11,7,107140,0,0,76.9,0,110,1.43,21,22,53,69
847,12,1,107122,0,0,73,0,105,1.45,20,23,31,64
848,12,2,107097,0,0,70.6,0,97,1.38,21,23,39,60
849,12,3,107062,0,0,72.1,0,105,1.46,22,23,48,64
850,12,4,107033,0,0,71.7,0,109,1.52,22,23,51,64
851,12,5,107007,0,0,73,0,99,1.36,21,26,33,64
852,12,6,106981,0,0,74.1,0,100,1.36,21,23,46,63
853,12,7,106954,0,0,74.1,1106,102,1.38,22,23,47,61
854,13,1,106922,0,0,74.8,0,101,1.36,22,25,34,63
855,13,2,106895,0,0,76.1,0,104,1.37,22,23,43,58
856,13,3,106877,0,0,75.7,0,134,1.78,22,23,38,57
857,13,4,106857,0,0,76.4,0,103,1.36,22,23,44,60
858,13,5,106796,0,0,71.9,0,97,1.36,23,25,46,65
859,13,6,106789,0,0,72.5,0,108,1.5,23,23,47,58
860,13,7,106785,0,0,75.5,1210,111,1.48,22,23,40,57
861,14,1,106782,0,0,74.7,0,113,1.51,22,25,34,59
862,14,2,106780,0,0,76.4,0,124,1.63,22,23,40,56
863,14,3,106775,0,0,77.9,0,111,1.43,22,23,42,56
